train/atom_loss,train/bond_loss,train/coordinate_loss,train/distance_loss,train/bond_distance_loss,train/KLD,train/loss,epoch,step,valid/atom_loss,valid/bond_loss,valid/coordinate_loss,valid/distance_loss,valid/bond_distance_loss,valid/KLD,valid/loss,valid/atom_accuracy,valid/bond_accuracy,valid/coordinate_rmsd
0.00181887939106673,0.035613514482975006,0.002988216932862997,0.005272885784506798,nan,377.9632873535156,nan,2,2849,,,,,,,,,,
0.0017262365436181426,0.03564363345503807,0.0028492079582065344,0.005049948114901781,nan,383.62835693359375,nan,2,2899,,,,,,,,,,
0.0017452030442655087,0.035128943622112274,0.0028556487523019314,0.005075895227491856,nan,388.838623046875,nan,2,2949,,,,,,,,,,
0.0020303979981690645,0.03427852317690849,0.0029868772253394127,0.006185427773743868,nan,395.3970947265625,nan,2,2999,,,,,,,,,,
0.0017220822628587484,0.03393873572349548,0.0027391815092414618,0.004755305591970682,nan,402.4407043457031,nan,2,3049,,,,,,,,,,
0.0013913040747866035,0.033795103430747986,0.0027830300386995077,0.005066233687102795,nan,409.2708740234375,nan,2,3099,,,,,,,,,,
0.0016336533008143306,0.034008368849754333,0.0027100048027932644,0.004833195358514786,nan,415.5546875,nan,2,3149,,,,,,,,,,
0.001471443916670978,0.03340047225356102,0.00264578009955585,0.004596572369337082,nan,421.4230041503906,nan,2,3199,,,,,,,,,,
0.001423761947080493,0.032705988734960556,0.00259114196524024,0.004597208462655544,nan,427.206298828125,nan,2,3249,,,,,,,,,,
0.0010653730714693666,0.03231097757816315,0.002557863015681505,0.004407733213156462,nan,433.09228515625,nan,2,3299,,,,,,,,,,
0.0012396735837683082,0.03245767578482628,0.0028189767617732286,0.0047550811432302,nan,441.0041809082031,nan,2,3349,,,,,,,,,,
0.0010915776947513223,0.031824901700019836,0.0025084505323320627,0.004356830846518278,nan,447.5466613769531,nan,2,3399,,,,,,,,,,
0.001007723156362772,0.031841833144426346,0.0025911207776516676,0.005000611767172813,nan,450.74462890625,nan,3,3449,,,,,,,,,,
0.0009250872535631061,0.032054103910923004,0.0024561434984207153,0.004228836856782436,nan,457.67547607421875,nan,3,3499,,,,,,,,,,
0.0012079549487680197,0.03153035417199135,0.0024500309955328703,0.004221979063004255,nan,464.0900573730469,nan,3,3549,,,,,,,,,,
0.0011296524899080396,0.03135165944695473,0.002318271901458502,0.003940538037568331,nan,471.48419189453125,nan,3,3599,,,,,,,,,,
0.0010256741661578417,0.030563274398446083,0.00228742859326303,0.004023210145533085,nan,476.2845153808594,nan,3,3649,,,,,,,,,,
0.0010620371904224157,0.030384665355086327,0.002652401803061366,0.0043745036236941814,nan,483.58074951171875,nan,3,3699,,,,,,,,,,
0.0009221362415701151,0.029960446059703827,0.002331510419026017,0.0039511676877737045,nan,488.9055480957031,nan,3,3749,,,,,,,,,,
0.0011547190370038152,0.02944904752075672,0.0022869061212986708,0.004068455658853054,nan,498.0235900878906,nan,3,3799,,,,,,,,,,
0.0013630710309371352,0.02899537794291973,0.002204489428550005,0.0038032804150134325,nan,506.1480712890625,nan,3,3849,,,,,,,,,,
0.0007710927166044712,0.028870465233922005,0.00228133425116539,0.003813244169577956,nan,509.8701171875,nan,3,3899,,,,,,,,,,
0.0007105635013431311,0.02815399132668972,0.0021559379529207945,0.003696040017530322,nan,515.9231567382812,nan,3,3949,,,,,,,,,,
0.0011400184594094753,0.028475962579250336,0.002153002191334963,0.003738995874300599,nan,523.4873657226562,nan,3,3999,,,,,,,,,,
0.000704399892129004,0.027989527210593224,0.0021583468187600374,0.003996832296252251,nan,528.6463623046875,nan,3,4049,,,,,,,,,,
0.0007509776041842997,0.027134908363223076,0.002117220079526305,0.0036219509784132242,nan,536.4437866210938,nan,3,4099,,,,,,,,,,
0.0006574783474206924,0.02737145870923996,0.0020535581279546022,0.0035363708157092333,nan,541.9926147460938,nan,3,4149,,,,,,,,,,
0.0006925495690666139,0.02702191285789013,0.0023439452052116394,0.003766163717955351,nan,543.7691040039062,nan,3,4199,,,,,,,,,,
0.0011040191166102886,0.026569055393338203,0.0020184407476335764,0.0034427340142428875,nan,555.266357421875,nan,3,4249,,,,,,,,,,
0.0007015156443230808,0.027164433151483536,0.0021062400192022324,0.0036084498278796673,nan,561.502197265625,nan,3,4299,,,,,,,,,,
0.0008785538957454264,0.026869377121329308,0.0021074332762509584,0.003579390700906515,nan,570.179443359375,nan,3,4349,,,,,,,,,,
0.0007710305508226156,0.026470350101590157,0.001981646055355668,0.003414299339056015,nan,575.5169067382812,nan,3,4399,,,,,,,,,,
0.0015197383472695947,0.026543863117694855,0.0034322808496654034,0.018752211704850197,nan,580.1279907226562,nan,3,4449,,,,,,,,,,
0.0006853578379377723,0.025237509980797768,0.0019319347338750958,0.003297070972621441,nan,586.3301391601562,nan,3,4499,,,,,,,,,,
0.0005165801267139614,0.025520281866192818,0.0019936789758503437,0.0034185852855443954,nan,595.03076171875,nan,4,4549,,,,,,,,,,
0.00046953142737038434,0.02469322457909584,0.0018528633518144488,0.0030653243884444237,nan,601.22119140625,nan,4,4599,,,,,,,,,,
0.0006097279256209731,0.025495687499642372,0.001958983251824975,0.003268616506829858,nan,605.5728759765625,nan,4,4649,,,,,,,,,,
0.0005607483326457441,0.02478843182325363,0.0018954830011352897,0.0031797359697520733,nan,612.783935546875,nan,4,4699,,,,,,,,,,
0.0005585717153735459,0.02451852336525917,0.0020740653853863478,0.003273690352216363,nan,619.3905029296875,nan,4,4749,,,,,,,,,,
0.001215758384205401,0.02369081601500511,0.0018601929768919945,0.0031669572927057743,nan,630.8845825195312,nan,4,4799,,,,,,,,,,
0.0005944306612946093,0.023898273706436157,0.0018423146102577448,0.003174366895109415,nan,633.954345703125,nan,4,4849,,,,,,,,,,
0.0007456509629264474,0.02364385686814785,0.0018615936860442162,0.003174522891640663,nan,637.0092163085938,nan,4,4899,,,,,,,,,,
0.0006780136609449983,0.023352336138486862,0.0020613577216863632,0.004705003462731838,nan,642.6995239257812,nan,4,4949,,,,,,,,,,
0.0005223971675150096,0.023500289767980576,0.0018939602887257934,0.003275258233770728,nan,652.431640625,nan,4,4999,,,,,,,,,,
0.000731264182832092,0.02364857867360115,0.001844456302933395,0.0030756250489503145,nan,658.0892333984375,nan,4,5049,,,,,,,,,,
0.0003493540862109512,0.023069240152835846,0.0017594974488019943,0.0029703613836318254,nan,668.3220825195312,nan,4,5099,,,,,,,,,,
0.00041823877836577594,0.0226486437022686,0.0017891314346343279,0.003064027987420559,nan,671.052490234375,nan,4,5149,,,,,,,,,,
0.0004022562934551388,0.022148262709379196,0.0017591345822438598,0.00292598525993526,nan,680.9249877929688,nan,4,5199,,,,,,,,,,
0.0003851763322018087,0.021878909319639206,0.002049915725365281,0.0032177551183849573,nan,684.0541381835938,nan,4,5249,,,,,,,,,,
0.0003284469712525606,0.021789943799376488,0.0016940325731411576,0.0028994327876716852,nan,693.9993286132812,nan,4,5299,,,,,,,,,,
0.00038467362173832953,0.021701157093048096,0.0017209057696163654,0.0029032835736870766,nan,699.5354614257812,nan,4,5349,,,,,,,,,,
0.0004106800479348749,0.0213309396058321,0.0017292650882154703,0.0029181758873164654,nan,704.8536376953125,nan,4,5399,,,,,,,,,,
0.00035285050398670137,0.02133857272565365,0.0018196019809693098,0.0031174998730421066,nan,708.3525390625,nan,4,5449,,,,,,,,,,
0.00032014588941819966,0.021072492003440857,0.0017468038713559508,0.0030374384950846434,nan,722.5231323242188,nan,4,5499,,,,,,,,,,
0.00042064336594194174,0.020555809140205383,0.001705352682620287,0.002872464479878545,nan,727.7306518554688,nan,4,5549,,,,,,,,,,
0.00038860811037011445,0.02009161002933979,0.0016682818531990051,0.0028930301778018475,nan,733.2396240234375,nan,4,5599,,,,,,,,,,
0.0008582393056713045,0.020012447610497475,0.001640884904190898,0.0027539057191461325,nan,747.2667846679688,nan,4,5649,,,,,,,,,,
,,,,,,,4,5674,0.00025858634035103023,0.01626899465918541,0.0004734843969345093,0.0008265294600278139,nan,746.849365234375,nan,0.9999902248382568,0.9947708249092102,0.07220300287008286
0.00029482223908416927,0.01971743069589138,0.001626281184144318,0.0027672580908983946,nan,748.7696533203125,nan,5,5699,,,,,,,,,,
0.00025755673414096236,0.019891856238245964,0.0016527464613318443,0.0027413468342274427,nan,748.8243408203125,nan,5,5749,,,,,,,,,,
0.0003089360543526709,0.019725026562809944,0.0017015424091368914,0.0029377005994319916,nan,755.2011108398438,nan,5,5799,,,,,,,,,,
0.0005994381499476731,0.019556986168026924,0.0017060809768736362,0.002889391267672181,nan,761.9006958007812,nan,5,5849,,,,,,,,,,
0.0003662072995211929,0.019880976527929306,0.0017040219390764832,0.002958477009087801,nan,766.9974365234375,nan,5,5899,,,,,,,,,,
0.00028260413091629744,0.019423680379986763,0.001684596762061119,0.002880512271076441,nan,775.7682495117188,nan,5,5949,,,,,,,,,,
0.0002261938207084313,0.01861286535859108,0.001574428752064705,0.002632150426506996,nan,786.59228515625,nan,5,5999,,,,,,,,,,
0.0004667499742936343,0.01917271688580513,0.0016524301609024405,0.0028176484629511833,nan,791.5895385742188,nan,5,6049,,,,,,,,,,
0.00025193559122271836,0.018488863483071327,0.0016267654718831182,0.002796629210934043,nan,797.2785034179688,nan,5,6099,,,,,,,,,,
0.0004601539112627506,0.01807575300335884,0.001574285444803536,0.0027136148419231176,nan,804.6699829101562,nan,5,6149,,,,,,,,,,
0.0004959360230714083,0.017807064577937126,0.0016086642863228917,0.002807864686474204,nan,813.377197265625,nan,5,6199,,,,,,,,,,
0.00016575479821767658,0.017389632761478424,0.0015337136574089527,0.002584924688562751,nan,823.5010986328125,nan,5,6249,,,,,,,,,,
0.0002231725084129721,0.0178697369992733,0.0016082890797406435,0.0027790903113782406,nan,822.9052124023438,nan,5,6299,,,,,,,,,,
0.0001976153434952721,0.017373202368617058,0.0015792390331625938,0.002713467227295041,nan,831.2005004882812,nan,5,6349,,,,,,,,,,
0.0001885614765342325,0.01706068217754364,0.0015639839693903923,0.002710676984861493,nan,841.5742797851562,nan,5,6399,,,,,,,,,,
0.00026844136300496757,0.016757406294345856,0.001560803735628724,0.002629296388477087,nan,842.2421264648438,nan,5,6449,,,,,,,,,,
0.0002160827862098813,0.01682419143617153,0.0015577826416119933,0.0026523268315941095,nan,850.81103515625,nan,5,6499,,,,,,,,,,
0.00019287699251435697,0.016599254682660103,0.0015401248820126057,0.002588107017800212,nan,858.1702270507812,nan,5,6549,,,,,,,,,,
0.00018999719759449363,0.015928952023386955,0.001529537490569055,0.002613922581076622,nan,859.7614135742188,nan,5,6599,,,,,,,,,,
0.00017218377615790814,0.016224831342697144,0.0015251415316015482,0.0025889782700687647,nan,870.9654541015625,nan,5,6649,,,,,,,,,,
0.0002388588327448815,0.015736516565084457,0.0014882661635056138,0.0025979257188737392,nan,879.9876708984375,nan,5,6699,,,,,,,,,,
0.0002676317235454917,0.01543830893933773,0.0014879979426041245,0.002521390561014414,nan,884.7967529296875,nan,5,6749,,,,,,,,,,
0.000171807681908831,0.015260115265846252,0.0015057995915412903,0.0025595366023480892,nan,890.2623901367188,nan,5,6799,,,,,,,,,,
0.00016780124860815704,0.015510102733969688,0.0015679111238569021,0.002680042525753379,nan,890.3402099609375,nan,6,6849,,,,,,,,,,
0.0006570527330040932,0.015740420669317245,0.0015262669185176492,0.00263384310528636,nan,900.8617553710938,nan,6,6899,,,,,,,,,,
0.00014813341840635985,0.014918356202542782,0.001480304286815226,0.0024835318326950073,nan,909.9564819335938,nan,6,6949,,,,,,,,,,
0.0003355834342073649,0.014867819845676422,0.001460706116631627,0.0025550590362399817,nan,915.7459106445312,nan,6,6999,,,,,,,,,,
0.0001351256505586207,0.014872273430228233,0.0014810210559517145,0.0026309629902243614,nan,914.1384887695312,nan,6,7049,,,,,,,,,,
0.00031227440922521055,0.01444329135119915,0.0014608482597395778,0.0025374246761202812,nan,922.498046875,nan,6,7099,,,,,,,,,,
0.00012829825573135167,0.014313997700810432,0.0014458086807280779,0.0024972131941467524,nan,931.2860717773438,nan,6,7149,,,,,,,,,,
0.00011378520866855979,0.014052408747375011,0.0014082305133342743,0.0024507776834070683,nan,938.6871337890625,nan,6,7199,,,,,,,,,,
0.0002593974058981985,0.013717837631702423,0.0014018540969118476,0.0024522696621716022,nan,938.761962890625,nan,6,7249,,,,,,,,,,
0.00010741590813267976,0.013843271881341934,0.0014263964258134365,0.002447689650580287,nan,947.0131225585938,nan,6,7299,,,,,,,,,,
0.00020091619808226824,0.013805978931486607,0.0014561208663508296,0.0025131478905677795,nan,951.1001586914062,nan,6,7349,,,,,,,,,,
0.00013665342703461647,0.013831122778356075,0.0014651305973529816,0.002479150192812085,nan,952.81787109375,nan,6,7399,,,,,,,,,,
0.0003702983958646655,0.01323429960757494,0.0013941394863650203,0.002431343775242567,nan,955.9639282226562,nan,6,7449,,,,,,,,,,
0.00011174358951393515,0.013152127154171467,0.0013982076197862625,0.002437085844576359,nan,965.5421752929688,nan,6,7499,,,,,,,,,,
0.000103955295344349,0.01281807292252779,0.0013985889963805676,0.002436388283967972,nan,971.73486328125,nan,6,7549,,,,,,,,,,
0.00011514443758642301,0.012976364232599735,0.0014726710505783558,0.0025249896571040154,nan,972.6527709960938,nan,6,7599,,,,,,,,,,
0.00016073726874310523,0.012578009627759457,0.0013672186760231853,0.002437194110825658,nan,982.7748413085938,nan,6,7649,,,,,,,,,,
0.00014859142538625747,0.012490864843130112,0.0013555997284129262,0.002361044054850936,nan,988.0791015625,nan,6,7699,,,,,,,,,,
0.00011846689449157566,0.012114351615309715,0.001381914597004652,0.0023717982694506645,nan,991.433837890625,nan,6,7749,,,,,,,,,,
0.00014979128900449723,0.01228841207921505,0.0013566623674705625,0.002420326229184866,nan,997.2398071289062,nan,6,7799,,,,,,,,,,
9.047797357197851e-05,0.012156862765550613,0.0013595226919278502,0.0023754688445478678,nan,1001.4827880859375,nan,6,7849,,,,,,,,,,
0.00011715030996128917,0.011761534959077835,0.0013663375284522772,0.0023982112761586905,nan,1007.2059936523438,nan,6,7899,,,,,,,,,,
0.00010050305718323216,0.01183298323303461,0.0013769284123554826,0.002367593813687563,nan,1013.7191772460938,nan,7,7949,,,,,,,,,,
7.859302422730252e-05,0.011631415225565434,0.0013189055025577545,0.002261185785755515,nan,1015.0695190429688,nan,7,7999,,,,,,,,,,
0.00010610505705699325,0.01124444417655468,0.0013184298295527697,0.0023123996797949076,nan,1022.3145751953125,nan,7,8049,,,,,,,,,,
9.593491995474324e-05,0.011431708000600338,0.001309352577663958,0.002331620315089822,nan,1028.53076171875,nan,7,8099,,,,,,,,,,
8.024208364076912e-05,0.010737864300608635,0.001282789628021419,0.002280233660712838,nan,1030.9227294921875,nan,7,8149,,,,,,,,,,
9.331071487395093e-05,0.010885979048907757,0.0012716606725007296,0.0021758077200502157,nan,1036.08251953125,nan,7,8199,,,,,,,,,,
0.0001071233709808439,0.010820356197655201,0.0012988958042114973,0.002261384157463908,nan,1033.5430908203125,nan,7,8249,,,,,,,,,,
7.648216706002131e-05,0.01057233102619648,0.0012521129101514816,0.0021656518802046776,nan,1042.4517822265625,nan,7,8299,,,,,,,,,,
0.00011869464651681483,0.010650824755430222,0.0012890649959445,0.0022615643683820963,nan,1047.3016357421875,nan,7,8349,,,,,,,,,,
8.136238466249779e-05,0.010151964612305164,0.0011932036140933633,0.002081281505525112,nan,1056.9249267578125,nan,7,8399,,,,,,,,,,
0.00010345078771933913,0.010126950219273567,0.0012804284924641252,0.0023107377346605062,nan,1050.0499267578125,nan,7,8449,,,,,,,,,,
7.205970177892596e-05,0.009986079297959805,0.001253232592716813,0.002452861052006483,nan,1062.12646484375,nan,7,8499,,,,,,,,,,
8.030820026760921e-05,0.010283581912517548,0.0012341594556346536,0.002153256442397833,nan,1064.72802734375,nan,7,8549,,,,,,,,,,
8.312590944115072e-05,0.009778691455721855,0.0012610817793756723,0.002207130426540971,nan,1069.57958984375,nan,7,8599,,,,,,,,,,
0.00010151357855647802,0.009640146046876907,0.0012047045165672898,0.002096242271363735,nan,1076.5628662109375,nan,7,8649,,,,,,,,,,
8.130677451845258e-05,0.00949835404753685,0.0011894393246620893,0.002096909796819091,nan,1084.5465087890625,nan,7,8699,,,,,,,,,,
7.383048068732023e-05,0.00968767236918211,0.0012743372935801744,0.002183249220252037,nan,1082.3800048828125,nan,7,8749,,,,,,,,,,
5.561290527111851e-05,0.009280969388782978,0.0011754482984542847,0.0020236726850271225,nan,1093.5777587890625,nan,7,8799,,,,,,,,,,
7.103065581759438e-05,0.009227224625647068,0.001193638308905065,0.002068617381155491,nan,1094.7484130859375,nan,7,8849,,,,,,,,,,
5.617778151645325e-05,0.00901914294809103,0.0012082763714715838,0.002089177956804633,nan,1096.6378173828125,nan,7,8899,,,,,,,,,,
6.888399366289377e-05,0.008663077838718891,0.0011758040636777878,0.0020449478179216385,nan,1102.741943359375,nan,7,8949,,,,,,,,,,
6.149241380626336e-05,0.009145481511950493,0.0012261263327673078,0.002042873529717326,nan,1108.04345703125,nan,7,8999,,,,,,,,,,
7.233052747324109e-05,0.008676747791469097,0.0011248361552134156,0.001987019320949912,nan,1115.6976318359375,nan,7,9049,,,,,,,,,,
7.777237624395639e-05,0.008697246201336384,0.0011852531461045146,0.002591219963505864,nan,1122.860107421875,nan,8,9099,,,,,,,,,,
4.490775609156117e-05,0.008562048897147179,0.0011482848785817623,0.002021447755396366,nan,1123.3997802734375,nan,8,9149,,,,,,,,,,
5.412042810348794e-05,0.008277436718344688,0.0011081520933657885,0.0019743023440241814,nan,1128.30712890625,nan,8,9199,,,,,,,,,,
5.5760327086318284e-05,0.008432677015662193,0.001134013757109642,0.0019783193711191416,nan,1133.1339111328125,nan,8,9249,,,,,,,,,,
5.370773214963265e-05,0.008150001987814903,0.0010964076500386,0.0019136896589770913,nan,1142.2723388671875,nan,8,9299,,,,,,,,,,
5.0791859393939376e-05,0.008107966743409634,0.001122895278967917,0.0020384336821734905,nan,1147.8115234375,nan,8,9349,,,,,,,,,,
8.274806896224618e-05,0.007911695167422295,0.0010651493212208152,0.0018358022207394242,nan,1157.6800537109375,nan,8,9399,,,,,,,,,,
4.790940147358924e-05,0.0076302420347929,0.0010668649338185787,0.0018750388408079743,nan,1160.48876953125,nan,8,9449,,,,,,,,,,
0.00022153061581775546,0.007718617562204599,0.001054918160662055,0.0018312971806153655,nan,1170.106689453125,nan,8,9499,,,,,,,,,,
4.944339161738753e-05,0.007724495138972998,0.001070764265023172,0.0019120643846690655,nan,1175.555419921875,nan,8,9549,,,,,,,,,,
3.2643140002619475e-05,0.007515092380344868,0.0010464582592248917,0.0018328146543353796,nan,1178.8292236328125,nan,8,9599,,,,,,,,,,
5.0611692131496966e-05,0.007588661275804043,0.0010411894181743264,0.0018623005598783493,nan,1181.4244384765625,nan,8,9649,,,,,,,,,,
6.501094321720302e-05,0.007435639388859272,0.0010237791575491428,0.001807499211281538,nan,1186.6370849609375,nan,8,9699,,,,,,,,,,
3.9279082557186484e-05,0.0074299294501543045,0.0010500625940039754,0.001861033495515585,nan,1192.8941650390625,nan,8,9749,,,,,,,,,,
4.514490137808025e-05,0.0074529629200696945,0.0010470476699993014,0.001822848105803132,nan,1199.77978515625,nan,8,9799,,,,,,,,,,
3.96777359128464e-05,0.007014222908765078,0.0009948157239705324,0.0017697664443403482,nan,1206.43212890625,nan,8,9849,,,,,,,,,,
4.148429070482962e-05,0.0070043280720710754,0.0009976892033591866,0.0017259431770071387,nan,1212.03515625,nan,8,9899,,,,,,,,,,
4.8726098611950874e-05,0.007304798811674118,0.001050046645104885,0.0018261722289025784,nan,1216.171630859375,nan,8,9949,,,,,,,,,,
3.8532718463102356e-05,0.006985456682741642,0.0009849646594375372,0.0017450574086979032,nan,1223.3350830078125,nan,8,9999,,,,,,,,,,
3.143488720525056e-05,0.006972805596888065,0.0010016679298132658,0.0017649296205490828,nan,1230.3001708984375,nan,8,10049,,,,,,,,,,
3.6852245102636516e-05,0.007022034842520952,0.000975556846242398,0.0016599621158093214,nan,1237.4581298828125,nan,8,10099,,,,,,,,,,
3.163138899253681e-05,0.006574713625013828,0.0009611443383619189,0.0016845278441905975,nan,1244.4715576171875,nan,8,10149,,,,,,,,,,
